sample_id,split,label,member_name,class_name,class_context_added,token_length,cached_length,is_truncated
2ce1e3d07ce146f46f50eb502282210e37b64432,train,0,MultifacetedAbstraction/Negative/apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.client.render1339ConversationRenderer.code,unknown_class,False,968,512,True
5db2cffe3de090d843ea836714bbe7ef7e8b7c66,val,0,MultifacetedAbstraction/Negative/adrianchifor_Swiftnotes_adrianchifor_Swiftnotes_com.moonpi.swiftnotes4NoteAdapter.code,unknown_class,False,966,512,True
496f2ff31cd410ec0104e12533272db221936ee4,test,1,MultifacetedAbstraction/Positive/OHDSI_WebAPI_OHDSI_WebAPI_org.ohdsi.webapi.user.importer.providers4ActiveDirectoryProvider.code,unknown_class,False,965,512,True
a2681288a248b55686ab2ef10a372bc7efb4cbf0,train,1,MultifacetedAbstraction/Positive/softlayer_softlayer-java_softlayer_softlayer-java_com.softlayer.api.http0FakeHttpClientFactory.code,unknown_class,False,964,512,True
957a51c246df58f08b0b938565e5abf5bd4f70d7,test,0,MultifacetedAbstraction/Negative/tuguangquan_mybatis_tuguangquan_mybatis_org.apache.ibatis.submitted.nested637NestedForEachTest.code,unknown_class,False,959,512,True
75fe94b8567f7a749e1c6301e44aa901a89d5ea0,train,0,MultifacetedAbstraction/Negative/stagemonitor_stagemonitor_stagemonitor_stagemonitor_org.stagemonitor.core.pool270MBeanPooledResource.code,unknown_class,False,959,512,True
3304b64b18953a93ab5f86efde6829deb77b5b51,train,0,MultifacetedAbstraction/Negative/SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.world.generator.nether.structure.fortress1086FortressCorridor.code,unknown_class,False,959,512,True
0b45c51255e9353718e3e36b1568ff695be3132f,train,0,MultifacetedAbstraction/Negative/apache_incubator-reef_apache_incubator-reef_org.apache.reef.tang.implementation1773InjectionPlan.code,unknown_class,False,957,512,True
4c059cb7d865bfb12d594396d937930004080a47,train,1,MultifacetedAbstraction/Positive/openhab_openhab2_openhab_openhab2_org.openhab.binding.neohub.internal23NeoHubInfoResponse.code,unknown_class,False,957,512,True
efd16c19985e499d68c6fa4752acdd05a009df41,test,0,MultifacetedAbstraction/Negative/apache_stratos_apache_stratos_org.apache.stratos.messaging.message.receiver.health.stat1053HealthStatEventMessageDelegator.code,unknown_class,False,956,512,True
861276190ab8e7f94f2ea81ed1a775f99b03aa79,train,0,MultifacetedAbstraction/Negative/aol_simple-react_aol_simple-react_cyclops.reactive.collections1579ReactiveStreamsTest.code,unknown_class,False,955,512,True
e5e60100e4a7ccdb26a2cacfd3cc9f589e4c89d3,train,0,MultifacetedAbstraction/Negative/CubeEngine_core_CubeEngine_core_org.cubeengine.libcube.service.event96EventManager.code,unknown_class,False,954,512,True
4e584541c365af91f595b4b7873fa3d8fa1f51d8,val,0,MultifacetedAbstraction/Negative/openhab_openhab2_openhab_openhab2_org.openhab.binding.powermax.internal.connector3865PowermaxConnector.code,unknown_class,False,954,512,True
63af09a12f44421b07901c6fdea835166d494cc3,train,0,MultifacetedAbstraction/Negative/graphaware_neo4j-reco_graphaware_neo4j-reco_com.graphaware.reco.neo4j.module41RecommendationModuleConfiguration.code,unknown_class,False,954,512,True
f86b914f335af9c5ad734b6e3c2210d0e215d812,train,1,MultifacetedAbstraction/Positive/twitter_netty-http2_twitter_netty-http2_com.twitter.http20HttpCodecUtil.code,unknown_class,False,952,512,True
40556f1798e1c4073ae9aad800f22f4e66eb8179,val,0,MultifacetedAbstraction/Negative/247687009_soa_247687009_soa_io.goudai.soa.sys.api.impl43JdbcUtils.code,unknown_class,False,952,512,True
b01e34fc9381b86807f6092b20c1a70e27817b3b,train,1,MultifacetedAbstraction/Positive/openhab_openhab2_openhab_openhab2_org.openhab.binding.hue.internal11Config.code,unknown_class,False,952,512,True
b60810c3cc461e6ae08fcc0a9627d261cfaf82be,train,0,MultifacetedAbstraction/Negative/dropwizard_metrics_dropwizard_metrics_com.codahale.metrics.graphite130GraphiteTest.code,unknown_class,False,951,512,True
54a798971bd352b300bcae226ca9ce514e9ec4e4,train,1,MultifacetedAbstraction/Positive/ni3po42_traction.mvc_ni3po42_traction.mvc_ni3po42.android.tractiondemo.providers0DemoProvider.code,unknown_class,False,951,512,True
d1588063842fb39ccd1e76ba688ba37b68204a2f,train,0,MultifacetedAbstraction/Negative/usc-isi-i2_Web-Karma_usc-isi-i2_Web-Karma_com.github.jsonldjava.core11JsonLdOptions.code,unknown_class,False,950,512,True
987223e00d914f46382de56f522894f44665c22f,val,0,MultifacetedAbstraction/Negative/BrassGoggledCoders_SteamCraft2_BrassGoggledCoders_SteamCraft2_steamcraft.common.blocks.machines146BlockNuclearBoiler.code,unknown_class,False,949,512,True
8d8a81166d3d66e976d7b229d8935432a8be1bcb,train,0,MultifacetedAbstraction/Negative/apache_incubator-blur_apache_incubator-blur_org.apache.blur.thrift.generated1092bulkMutateFinish_argsTupleScheme.code,unknown_class,False,948,512,True
b94af51eac0188456eed700dbb4dc1f08642e302,val,1,MultifacetedAbstraction/Positive/cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.codec.prefixtree.decode1PrefixTreeCell.code,unknown_class,False,948,512,True
26622b177d0f29b665543a15c79b9dc1fa563fd1,test,0,MultifacetedAbstraction/Negative/apache_knox_apache_knox_org.apache.knox.gateway.services.metrics.impl876DefaultMetricsService.code,unknown_class,False,942,512,True
8d4523d9019d273500f115ff72e94eda403af221,train,0,MultifacetedAbstraction/Negative/247687009_soa_247687009_soa_io.goudai.soa.quartz.core29QuartzContext.code,unknown_class,False,942,512,True
0369c2a4ef3d6b35e16cc281c6efc98b01d76bdd,test,0,MultifacetedAbstraction/Negative/Dalanie_SimpleNews_Dalanie_SimpleNews_de.dala.simplenews.utilities68GripView.code,unknown_class,False,941,512,True
cd3a8bcde5e6507b454aeeeb6bd4df15f4ec6cc2,train,0,MultifacetedAbstraction/Negative/mklemm_jaxb2-rich-contract-plugin_mklemm_jaxb2-rich-contract-plugin_com.kscs.util.plugins.xjc55MetaInfoOutline.code,unknown_class,False,941,512,True
d78c3c4812a8a67d2c0823904982b0e3df5a06a9,train,1,MultifacetedAbstraction/Positive/astefanutti_camel-cdi_astefanutti_camel-cdi_org.apache.camel.cdi.se2MultiContextPropertyInjectTest.code,unknown_class,False,941,512,True
9a5bd079d40478a80301b814f3606759e1ec9866,train,0,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.internal.app.runtime.batch.distributed3496MapReduceContainerHelper.code,unknown_class,False,941,512,True
bd96b4912d520739638016a184f2e5b0a554e6b0,test,1,MultifacetedAbstraction/Positive/openhab_openhab2_openhab_openhab2_org.openhab.binding.icloud.internal.json.response17ICloudServerContext.code,unknown_class,False,940,512,True
2f905a1b05393b21c0a5af6a66aaef880ee29559,test,0,MultifacetedAbstraction/Negative/datanucleus_datanucleus-core_datanucleus_datanucleus-core_org.datanucleus.enhancer.methods169ReplaceStateManager.code,unknown_class,False,938,512,True
0af99935fb445937e524081c2d2aff4cdfac4727,test,0,MultifacetedAbstraction/Negative/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.commons.bio.variation.prot.impl.format92SequenceVariantHGVSParseInsertionTest.code,unknown_class,False,937,512,True
8a5ec210bbe428d1fb6a54347a808b0b685d7d85,train,0,MultifacetedAbstraction/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.internal.gosu.compiler670TryCatchFinally_NoFinally_StatementTest.code,unknown_class,False,937,512,True
ba28e8ab28bab68bc24de2318bf88ae28b5436ff,train,0,MultifacetedAbstraction/Negative/KleeGroup_vertigo_KleeGroup_vertigo_io.vertigo.dynamo.plugins.search.elasticsearch.transport808ESTransportSearchServicesPlugin.code,unknown_class,False,936,512,True
30b860e016926bb926a66e8313b3dbb24743fbd0,train,1,MultifacetedAbstraction/Positive/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.spec.core.expressions.memberaccess9MemberAccess_WrappedJavaClassByJavaBackedType.code,unknown_class,False,934,512,True
d7af05505e280584548dc620c4808edf4dfbc391,train,0,MultifacetedAbstraction/Negative/calipho-sib_nextprot-api_calipho-sib_nextprot-api_org.nextprot.api.web.service.impl.writer1316DataProvider.code,unknown_class,False,934,512,True
50eef059eff28b75adc63bb428c7017db0c9dbd5,test,0,MultifacetedAbstraction/Negative/apache_struts_apache_struts_com.opensymphony.xwork2.config.entities129ResultTypeConfig.code,unknown_class,False,933,512,True
d6a4fecd6b355441a1a1aa10d2aa6dafefa9560d,val,0,MultifacetedAbstraction/Negative/ExactTarget_fuel-java_ExactTarget_fuel-java_com.exacttarget.fuelsdk29ETEmailTest.code,unknown_class,False,932,512,True
4eea6d2aaf269f2b5ca826631f4a334088539ec6,train,0,MultifacetedAbstraction/Negative/zhangkaitao_shiro-example_zhangkaitao_shiro-example_com.github.zhangkaitao.shiro.chapter1234ShiroTest.code,unknown_class,False,932,512,True
7e6b2c9e31186832ff5a16a44302a89589b67d89,test,0,MultifacetedAbstraction/Negative/gosu-lang_gosu-lang_gosu-lang_gosu-lang_gw.testloader2884TestTypeLoader.code,unknown_class,False,932,512,True
86372de8e4669a63952281637787ea0c8758f99f,train,0,MultifacetedAbstraction/Negative/ZK-1931_javazab_ZK-1931_javazab_com.github.zk1931.jzab56SimpleLogIterator.code,unknown_class,False,931,512,True
75e86fb88b25f65453699060c97a5411a41e26c3,train,0,MultifacetedAbstraction/Negative/kuujo_copycat_kuujo_copycat_io.atomix.core.map.impl430DefaultAtomicCounterMapService.code,unknown_class,False,930,512,True
6db88b74d2506fa305ad1fc126751cd80a261802,train,0,MultifacetedAbstraction/Negative/shazam_fork_shazam_fork_com.shazam.fork.summary230HtmlSummaryPrinter.code,unknown_class,False,929,512,True
57540868a92ec16d6fc0c64dced31f6ee2dab4ab,test,0,MultifacetedAbstraction/Negative/xored_yang-ide_xored_yang-ide_com.cisco.yangide.editor.editors.text.help188YangCompletionProposal.code,unknown_class,False,927,512,True
7692030b64ca20a4f1a0b1a564af7faef05cdcae,train,1,MultifacetedAbstraction/Positive/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.operator.nio6ExcelExampleSource.code,unknown_class,False,926,512,True
cc48c0ef3f3076d8cfbfab075d3041006eb26d71,train,1,MultifacetedAbstraction/Positive/holodeck-b2b_Holodeck-B2B_holodeck-b2b_Holodeck-B2B_org.holodeckb2b.pmode.xml1Leg.code,unknown_class,False,926,512,True
7a1852c4aea2a56c53f9e9b67b2cacddb6060223,train,0,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.internal.app.runtime.schedule3617AbstractTimeSchedulerService.code,unknown_class,False,925,512,True
6505faa5462ea8c72d0bbfd31b23d94fae53fd1e,test,0,MultifacetedAbstraction/Negative/jenkinsci_acceptance-test-harness_jenkinsci_acceptance-test-harness_plugins544ActiveDirectoryTest.code,unknown_class,False,924,512,True
86d434144c796b518b2f617da75562ad3cf4aa5f,train,1,MultifacetedAbstraction/Positive/xtext_seven-languages-xtext_xtext_seven-languages-xtext_org.xtext.template.services18RichStringIfElements.code,unknown_class,False,921,512,True
dbeccf64763992b9b539dcb52cab4e6d75acde7c,train,0,MultifacetedAbstraction/Negative/gid15_jpcsp_gid15_jpcsp_jpcsp.HLE.modules1214ScreenshotUtilityDialogState.code,unknown_class,False,918,512,True
cb2a32b664cd68c11426479fb936b9d36138fb85,train,0,MultifacetedAbstraction/Negative/nhatminhle_cofoja_nhatminhle_cofoja_com.google.java.contract.core.agent28SuperInfoFinder.code,unknown_class,False,916,512,True
1f39a42ccd5613d5cf9e1f1ea0ff4c7638d2b157,val,1,MultifacetedAbstraction/Positive/HubSpot_live-config_HubSpot_live-config_com.hubspot.liveconfig.value0ValueFunctions.code,unknown_class,False,916,512,True
c8dd010f0f8b67743c5314b156d20487d84c821b,val,0,MultifacetedAbstraction/Negative/wuic_wuic_wuic_wuic_com.github.wuic.nut200AbstractNut.code,unknown_class,False,915,512,True
ca4eb8160a46014b049de9208723d6104fceba14,train,0,MultifacetedAbstraction/Negative/mozilla_j2me.js_mozilla_j2me.js_com.sun.midp.io.j2me.http878StreamConnectionElement.code,unknown_class,False,915,512,True
67103e83d3a8a21fb62cfd0799eae62a617467ab,train,1,MultifacetedAbstraction/Positive/naver_pinpoint_naver_pinpoint_com.navercorp.pinpoint.thrift.io4DefaultTBaseLocator.code,unknown_class,False,914,512,True
7038ad886597e9fbcbf5197d1c6bdbfcbeea06d6,train,1,MultifacetedAbstraction/Positive/WebGoat_WebGoat_WebGoat_WebGoat_org.owasp.webgoat.session0WebgoatContext.code,unknown_class,False,908,512,True
7969df8996af60dbffffbfda76934eb062dde4fa,train,1,MultifacetedAbstraction/Positive/PhantomYdn_wicket-orientdb_PhantomYdn_wicket-orientdb_ru.ydn.wicket.wicketorientdb.proto0OIndexPrototyper.code,unknown_class,False,908,512,True
2e9c6451ac0b7f5d9326260f8afa77ced125ef02,train,0,MultifacetedAbstraction/Negative/rancherio_cattle_rancherio_cattle_io.cattle.platform.systemstack.model1511Template.code,unknown_class,False,908,512,True
7d279d0f932494464523f7a464ba8943ab03457b,train,1,MultifacetedAbstraction/Positive/InstantWebP2P_node-android_InstantWebP2P_node-android_com.iwebpp.libuvpp0LibUVPermission.code,unknown_class,False,907,512,True
c9878d11dab329de99af089910772925c266519d,val,0,MultifacetedAbstraction/Negative/Conductor_kangaroo_Conductor_kangaroo_com.conductor.hadoop5WritableValueInputFormatTest.code,unknown_class,False,906,512,True
6b4fa843d2745e9b12b7895be7f6d05bf9003371,train,0,MultifacetedAbstraction/Negative/PayPal_SeLion_PayPal_SeLion_com.paypal.selion.plugins543GUIObjectDetailsTest.code,unknown_class,False,905,512,True
8c5b17351f2323976d0daf0ca7b272cccc164a60,val,0,MultifacetedAbstraction/Negative/Accla_d4m_api_java_Accla_d4m_api_java_edu.mit.ll.graphulo.skvi146SeekFilterIterator.code,unknown_class,False,905,512,True
731cc3611ae93ae2a8db2fd434ea92f5b69241af,test,0,MultifacetedAbstraction/Negative/CorfuDB_CorfuDB_CorfuDB_CorfuDB_org.corfudb.runtime.clients334SequencerClient.code,unknown_class,False,905,512,True
39fe4c2f8de6e5a3dda8d397cfe8daea677b75e0,val,0,MultifacetedAbstraction/Negative/magarena_magarena_magarena_magarena_magic.ui.widget.duel.viewer1326TurnTitlePanel.code,unknown_class,False,903,512,True
054a946d74f1da125434e70bfc7a2ad7d017e1e0,train,0,MultifacetedAbstraction/Negative/apache_olingo-odata4_apache_olingo-odata4_org.apache.olingo.fit.base856AsyncTestITCase.code,unknown_class,False,901,512,True
6480c1e9a1eb624cfba5669b4f9b5d1f17472f5d,train,0,MultifacetedAbstraction/Negative/apache_uima-uimafit_apache_uima-uimafit_org.apache.uima.fit.factory193TypeSystemDescriptionFactory.code,unknown_class,False,900,512,True
4f0890f0e1a8c863284515aae26f62b9ccb972fc,val,0,MultifacetedAbstraction/Negative/sanjivsingh_stackoverflow-java-sdk_sanjivsingh_stackoverflow-java-sdk_com.google.code.stackexchange.client.examples22StackAuthApiExample.code,unknown_class,False,895,512,True
3d4f4e07a3b1c004655549ed965e3e80a07b3873,train,0,MultifacetedAbstraction/Negative/querydsl_codegen_querydsl_codegen_com.mysema.codegen19JDKEvaluatorFactoryTest.code,unknown_class,False,895,512,True
4ea18cc2db6a3b4672504bcbf7e61281da416248,train,0,MultifacetedAbstraction/Negative/pavel4n_wowdoge.org_pavel4n_wowdoge.org_com.google.dogecoin.core110TransactionBroadcast.code,unknown_class,False,894,512,True
ee764c5137690fdf9c2e5e517cd1159a5702189b,val,1,MultifacetedAbstraction/Positive/JakeWharton_Telecine_JakeWharton_Telecine_com.jakewharton.telecine0TelecineModule.code,unknown_class,False,892,512,True
61347b5f6e22904c73694fbbea60870cfb1473cb,train,0,MultifacetedAbstraction/Negative/justinsb_cloudata_justinsb_cloudata_com.cloudata.btree.io155NioBackingFile.code,unknown_class,False,891,512,True
209cfd71769268ee2c97173b336d2fc8b14f5db6,val,0,MultifacetedAbstraction/Negative/sitewhere_sitewhere_sitewhere_sitewhere_com.sitewhere.grpc.client.tenant524CachedTenantManagement.code,unknown_class,False,890,512,True
77f8c1900a07024b5a25b42055496380013387e4,test,0,MultifacetedAbstraction/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.schrodinger.page.configuration2766ImportObjectPage.code,unknown_class,False,889,512,True
00aef71c321488d246f433bb5bab5f0f94ceffbd,train,0,MultifacetedAbstraction/Negative/phishman3579_java-algorithms-implementation_phishman3579_java-algorithms-implementation_com.jwetherell.algorithms.data_structures2ArrayNode.code,unknown_class,False,889,512,True
c90ff4b9a07f09d5c0f06c167980136f1d259ecc,train,0,MultifacetedAbstraction/Negative/mobile-event-processing_Asper_mobile-event-processing_Asper_com.espertech.esper.epl.parse2475TestASTFilterSpecHelper.code,unknown_class,False,888,512,True
f23be3a9161085ca1efc6296d126dee3dc062d4f,test,0,MultifacetedAbstraction/Negative/kite-sdk_kite_kite-sdk_kite_org.kitesdk.morphline.solr833FileUtils.code,unknown_class,False,888,512,True
430c92e2558c1796ef5bd3e9e0f1fd61c7aa9493,train,1,MultifacetedAbstraction/Positive/vladmihalcea_hibernate-master-class_vladmihalcea_hibernate-master-class_com.vladmihalcea.hibernate.masterclass.laboratory.batch0NoFetchingTest.code,unknown_class,False,887,512,True
b572962bc3af3e8b4ae1ac393e4594f36cc0f93c,train,0,MultifacetedAbstraction/Negative/SimonVT_cathode_SimonVT_cathode_com.android.datetimepicker.date12MonthViewTouchHelper.code,unknown_class,False,887,512,True
53474d4ea4b6fd8caa0243fd01ed66f3dfa465e8,val,0,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.hbase.wd3118OneByteSimpleHashTest.code,unknown_class,False,886,512,True
44a8bbc39018600287f361cdc58b48c61cb16722,train,0,MultifacetedAbstraction/Negative/Accla_d4m_api_java_Accla_d4m_api_java_edu.mit.ll.graphulo.examples81JaccardExample.code,unknown_class,False,885,512,True
c4e78326da313deb8d43f01b15eb617ec03befba,val,0,MultifacetedAbstraction/Negative/googlesamples_android-ElevationDrag_googlesamples_android-ElevationDrag_com.example.android.elevationdrag9DragFrameLayout.code,unknown_class,False,885,512,True
e17bf33bfcb4203c19188f59a2abdbb6444fb99c,val,0,MultifacetedAbstraction/Negative/querydsl_querydsl_querydsl_querydsl_com.querydsl.sql1915OracleTemplatesTest.code,unknown_class,False,884,512,True
5df9805f2bfa893c782c6f257b9dc93336ee2c0d,train,0,MultifacetedAbstraction/Negative/tlaukkan_zigbee4java_tlaukkan_zigbee4java_org.bubblecloud.zigbee.util710Cie.code,unknown_class,False,884,512,True
91b0f4a304c43be8173f731d5a750d2ecde7faad,train,0,MultifacetedAbstraction/Negative/tesis-dynaware_graph-editor_tesis-dynaware_graph-editor_de.tesis.dynaware.grapheditor.core.connections17ConnectionCommands.code,unknown_class,False,883,512,True
320bba618d41f474bd65b745139a05d16e18df8a,test,0,MultifacetedAbstraction/Negative/HadoopGenomics_Hadoop-BAM_HadoopGenomics_Hadoop-BAM_org.seqdoop.hadoop_bam100VCFRecordWriter.code,unknown_class,False,883,512,True
ad05d1b7c89f326c8b74460361b10a30899be8d8,train,0,MultifacetedAbstraction/Negative/raulhaag_MiMangaNu_raulhaag_MiMangaNu_ar.rulosoft.mimanganu.utils179ThemeColors.code,unknown_class,False,881,512,True
1167f286115359ac6d5e155de429e24d548e27d8,train,1,MultifacetedAbstraction/Positive/rundeck_rundeck_rundeck_rundeck_com.dtolabs.rundeck.core.execution.service1FileCopierService.code,unknown_class,False,881,512,True
7e8f323f88cf0f4eebf658f0d76cdbe729d3407f,train,1,MultifacetedAbstraction/Positive/apache_incubator-blur_apache_incubator-blur_org.apache.blur.lucene.codec2Blur022Codec.code,unknown_class,False,880,512,True
ccd32b16b698bec01202375380008de7a82597d2,val,1,MultifacetedAbstraction/Positive/apache_incubator-blur_apache_incubator-blur_org.apache.blur.lucene.codec3Blur024Codec.code,unknown_class,False,880,512,True
98ba0f67b2f931fa5d8522894fb9f08b5df6a435,train,1,MultifacetedAbstraction/Positive/xtext_seven-languages-xtext_xtext_seven-languages-xtext_org.xtext.template.services16RichStringElseIfElements.code,unknown_class,False,878,512,True
fee99083c27795e1404b0d38dbb7ed87480b9e6b,train,0,MultifacetedAbstraction/Negative/jphp-compiler_jphp_jphp-compiler_jphp_org.develnext.jphp.zend.ext.standard.date644TimezoneCorrectionNode.code,unknown_class,False,878,512,True
b58b35ca5a870f4f187215e87d38cd3092199c3f,train,0,MultifacetedAbstraction/Negative/bruno-medeiros_DDT_bruno-medeiros_DDT_mmrnmhrm.ui.actions1637DeeOpenDefinitionOperation.code,unknown_class,False,878,512,True
d9a42dfaf5f1c06f205e54cd6b101705419756ce,train,0,MultifacetedAbstraction/Negative/tesis-dynaware_graph-editor_tesis-dynaware_graph-editor_de.tesis.dynaware.grapheditor.utils114DraggableBoxTest.code,unknown_class,False,878,512,True
db7234a1d57489b26b9a4003634720e73808b78b,train,0,MultifacetedAbstraction/Negative/magarena_magarena_magarena_magarena_magic.model.event329MagicETBEvent.code,unknown_class,False,878,512,True
dbd134213a64c32d16282c4eee17a688435ec698,train,0,MultifacetedAbstraction/Negative/rundeck_rundeck_rundeck_rundeck_com.dtolabs.rundeck.core.common185TestFramework.code,unknown_class,False,877,512,True
caab7563d8fc88eb3c6d9a9d82dcb5bdad6f30bb,test,0,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.client990SecureStoreClientTest.code,unknown_class,False,874,512,True
36e6d0fd4a69ee1146cd61b86db37eda8af4329f,train,0,MultifacetedAbstraction/Negative/podcastpedia_podcastpedia-web_podcastpedia_podcastpedia-web_org.podcastpedia.web.contact27ContactController.code,unknown_class,False,873,512,True
a94f2a662b362708cbfc3d346bc91157567c8651,train,0,MultifacetedAbstraction/Negative/SkymindIO_nd4j_SkymindIO_nd4j_org.nd4j.linalg.api.ops.impl.shape626Gather.code,unknown_class,False,871,512,True
55e02ed8dc6df0f6d2030ee789722fd6c0ff96d7,train,1,MultifacetedAbstraction/Positive/apache_struts_apache_struts_org.apache.struts2.dispatcher.mapper1CompositeActionMapperTest.code,unknown_class,False,870,512,True
224e5b3e107479a16843001069b0a4c6edae93cc,train,0,MultifacetedAbstraction/Negative/netplex_json-smart-v2_netplex_json-smart-v2_net.minidev.asm14TestDateConvert.code,unknown_class,False,869,512,True
f467e844f0ca3696d9e3e8b900273a518396bd52,train,0,MultifacetedAbstraction/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapidminer.operator.learner.tree2309FrequencyCalculator.code,unknown_class,False,867,512,True
6b0e11b2171b8efdb2cf55f01c3ff89579630043,train,0,MultifacetedAbstraction/Negative/Evolveum_midpoint_Evolveum_midpoint_com.evolveum.midpoint.gui.impl.registry410GuiComponentRegistryImpl.code,unknown_class,False,866,512,True
f0908b75fb3275a5a8b97265825de0a0a9b26c6a,test,0,MultifacetedAbstraction/Negative/aol_simple-react_aol_simple-react_com.oath.cyclops.internal.stream.spliterators.push261GroupedStatefullyOperator.code,unknown_class,False,866,512,True
4343f62c15a2771915c067c6f81c5731a2fda727,test,0,MultifacetedAbstraction/Negative/h6ah4i_android-openslmediaplayer_h6ah4i_android-openslmediaplayer_com.h6ah4i.android.media.openslmediaplayer.testing227ParameterizedTestSuiteBuilder.code,unknown_class,False,866,512,True
a5b37605cdc438b9520fdcba9beb734c6357fcc9,test,1,MultifacetedAbstraction/Positive/rundeck_rundeck_rundeck_rundeck_com.dtolabs.rundeck.core.execution.service2NodeExecutorService.code,unknown_class,False,866,512,True
b212268e0627aacb9e45b56e4011de7cbcfc6a39,train,1,MultifacetedAbstraction/Positive/Clashsoft_Dyvil_Clashsoft_Dyvil_dyvilx.tools.asm0TypeReference.code,unknown_class,False,864,512,True
cbb78df47cf1e9f75adf55de00a62a38e9c82119,val,0,MultifacetedAbstraction/Negative/kite-sdk_kite_kite-sdk_kite_org.kitesdk.data.spi.hive549HiveManagedDatasetRepository.code,unknown_class,False,864,512,True
a7c24cf2ce7dc7896f8c3b4bb04970f3490a3f16,train,0,MultifacetedAbstraction/Negative/igniterealtime_Openfire_igniterealtime_Openfire_org.jivesoftware.util827SMPPSessionPool.code,unknown_class,False,863,512,True
444cb0d3f769b04df4b546a2d2921e7d61692dd9,val,0,MultifacetedAbstraction/Negative/pac4j_pac4j_pac4j_pac4j_org.pac4j.core.exception.http192RedirectionActionHelperTest.code,unknown_class,False,862,512,True
86ee1a2bf1c37e6020262b1dd42076cfc897c9cd,train,0,MultifacetedAbstraction/Negative/exteso_alf.io_exteso_alf.io_alfio.extension146ScriptingExecutionService.code,unknown_class,False,862,512,True
96d6917a7df6ba443af6cd9782bf1501fbe60ce6,train,1,MultifacetedAbstraction/Positive/openhab_openhab2_openhab_openhab2_org.openhab.binding.enocean.internal.eep.D2_052D2_05_00.code,unknown_class,False,861,512,True
5154b37f2728433edc332860ffba30c459ab32ee,train,0,MultifacetedAbstraction/Negative/apache_tajo_apache_tajo_org.apache.tajo.util.history2167HistoryCleaner.code,unknown_class,False,860,512,True
973442739114c35f23e85c78d086a589769bbd1b,train,1,MultifacetedAbstraction/Positive/jtrfp_terminal-recall_jtrfp_terminal-recall_org.jtrfp.trcl.gui3TVDashboardLayout.code,unknown_class,False,858,512,True
2d8bcd9d418cc7afbf7224c622c7943db4d51af6,test,1,MultifacetedAbstraction/Positive/mobile-event-processing_Asper_mobile-event-processing_Asper_com.asper.sources.openbeans0BeansUtils.code,unknown_class,False,857,512,True
446484a1d84cc7b3ff455b0b2f22de9cc902a9d6,train,0,MultifacetedAbstraction/Negative/bruno-medeiros_DDT_bruno-medeiros_DDT_mmrnmhrm.core.engine1592CoreResolverSourceTests.code,unknown_class,False,856,512,True
83d29f7de8fe846b534bc91706eaaf236f33a6f5,train,0,MultifacetedAbstraction/Negative/rapidminer_rapidminer_rapidminer_rapidminer_com.rapid_i.repository.wsimport3542ExecuteProcessCron.code,unknown_class,False,855,512,True
f4fa3908aa9c72d9ee4d1a60afd369a770c56a50,train,0,MultifacetedAbstraction/Negative/knightliao_disconf_knightliao_disconf_com.baidu.dsp.common.exception313FieldException.code,unknown_class,False,854,512,True
ade10fe1c1ad3507afe24b92730a19c782a83a75,test,0,MultifacetedAbstraction/Negative/coheigea_testcases_coheigea_testcases_org.apache.coheigea.bigdata.sqoop53SqoopRangerTest.code,unknown_class,False,854,512,True
3d0674d88b5a3a7bc7a0e88bc03a09f90369bb6c,train,0,MultifacetedAbstraction/Negative/neuroph_master_neuroph_master_org.neuroph.util.data.norm1238DecimalScaleNormalizer.code,unknown_class,False,851,512,True
5078d0fbe5ee910e670bbca7d75b99818bb8740a,train,0,MultifacetedAbstraction/Negative/caskdata_cdap_caskdata_cdap_io.cdap.cdap.metrics.collect4522MessagingMetricsCollectionServiceTest.code,unknown_class,False,851,512,True
aeb24177874db16ecb148a0a8bfdd2a2e40bb651,train,0,MultifacetedAbstraction/Negative/xored_yang-ide_xored_yang-ide_com.cisco.yangide.editor.dialogs117StatusInfo.code,unknown_class,False,850,512,True
c69cf0a5b84b95f3ca941e0fd07127e7db7b7cf7,train,0,MultifacetedAbstraction/Negative/oodrive_eguan_oodrive_eguan_net.sf.antcontrib.cpptasks.sun980C89Linker.code,unknown_class,False,850,512,True
9b4f7ce674765c2f99326215f5a25c3d8772566f,train,0,MultifacetedAbstraction/Negative/google_closure-templates_google_closure-templates_com.google.template.soy.basicfunctions142HtmlToText.code,unknown_class,False,849,512,True
